Started training, total epoch : 10
Trained 950 batches 	Training Loss: 0.260018
Trained 1000 batches 	Training Loss: 0.126396
Trained 1050 batches 	Training Loss: 0.113254
Trained 1100 batches 	Training Loss: 0.139401
Trained 1150 batches 	Training Loss: 0.272663
Trained 1200 batches 	Training Loss: 0.192322
Trained 1250 batches 	Training Loss: 0.125394
Trained 1300 batches 	Training Loss: 0.167019
Trained 1350 batches 	Training Loss: 0.156856
Trained 1400 batches 	Training Loss: 0.164076
Trained 1450 batches 	Training Loss: 0.207825
Trained 1500 batches 	Training Loss: 0.080210
Trained 1550 batches 	Training Loss: 0.202478
Trained 1600 batches 	Training Loss: 0.164794
Trained 1650 batches 	Training Loss: 0.153012
Trained 1700 batches 	Training Loss: 0.209688
Trained 1750 batches 	Training Loss: 0.142640
Trained 1800 batches 	Training Loss: 0.152968
Trained 1850 batches 	Training Loss: 0.081674
Trained 1900 batches 	Training Loss: 0.202523
Trained 1950 batches 	Training Loss: 0.181967
Trained 2000 batches 	Training Loss: 0.085113
Trained 2050 batches 	Training Loss: 0.208603
Trained 2100 batches 	Training Loss: 0.144137
Trained 2150 batches 	Training Loss: 0.138711
Trained 2200 batches 	Training Loss: 0.183939
Trained 2250 batches 	Training Loss: 0.106720
Trained 2300 batches 	Training Loss: 0.090410
Trained 2350 batches 	Training Loss: 0.189130
Trained 2400 batches 	Training Loss: 0.113880
Trained 2450 batches 	Training Loss: 0.109654
Trained 2500 batches 	Training Loss: 0.116825
Trained 2550 batches 	Training Loss: 0.186944
Trained 2600 batches 	Training Loss: 0.217420
Trained 2650 batches 	Training Loss: 0.251937
Trained 2700 batches 	Training Loss: 0.246285
Trained 2750 batches 	Training Loss: 0.097780
Trained 2800 batches 	Training Loss: 0.204534
Trained 2850 batches 	Training Loss: 0.129088
Trained 2900 batches 	Training Loss: 0.223650
Trained 2950 batches 	Training Loss: 0.153168
Trained 3000 batches 	Training Loss: 0.139828
Trained 3050 batches 	Training Loss: 0.232468
Trained 3100 batches 	Training Loss: 0.144551
Trained 3150 batches 	Training Loss: 0.170081
Trained 3200 batches 	Training Loss: 0.123181
Trained 3250 batches 	Training Loss: 0.149178
Trained 3300 batches 	Training Loss: 0.180871
Trained 3350 batches 	Training Loss: 0.202693
Trained 3400 batches 	Training Loss: 0.125867
Trained 3450 batches 	Training Loss: 0.178243
Trained 3500 batches 	Training Loss: 0.178255
Trained 3550 batches 	Training Loss: 0.126516
Trained 3600 batches 	Training Loss: 0.235895
Trained 3650 batches 	Training Loss: 0.094312
Trained 3700 batches 	Training Loss: 0.139329
Trained 3750 batches 	Training Loss: 0.144210
Trained 3800 batches 	Training Loss: 0.192156
Trained 3850 batches 	Training Loss: 0.098010
Trained 3900 batches 	Training Loss: 0.151472
Trained 3950 batches 	Training Loss: 0.144462
Trained 4000 batches 	Training Loss: 0.129584
Trained 4050 batches 	Training Loss: 0.175819
Trained 4100 batches 	Training Loss: 0.230302
Trained 4150 batches 	Training Loss: 0.190285
Trained 4200 batches 	Training Loss: 0.143740
Trained 4250 batches 	Training Loss: 0.157592
Trained 4300 batches 	Training Loss: 0.156039
Trained 4350 batches 	Training Loss: 0.222995
Trained 4400 batches 	Training Loss: 0.160767
Trained 4450 batches 	Training Loss: 0.204321
Trained 4500 batches 	Training Loss: 0.126857
Trained 4550 batches 	Training Loss: 0.120349
Trained 4600 batches 	Training Loss: 0.128783
Trained 4650 batches 	Training Loss: 0.137369
Trained 4700 batches 	Training Loss: 0.202744
Trained 4750 batches 	Training Loss: 0.136266
Trained 4800 batches 	Training Loss: 0.127321
Trained 4850 batches 	Training Loss: 0.147870
Trained 4900 batches 	Training Loss: 0.112475
Epoch: 6 	Training Loss: 0.152534
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 0.0 min
The average AUROC is 0.809
The AUROC of Atelectasis is 0.7841573400974086
The AUROC of Cardiomegaly is 0.8928530238374175
The AUROC of Effusion is 0.8725071965940152
The AUROC of Infiltration is 0.7034249348960149
The AUROC of Mass is 0.8238267672377969
The AUROC of Nodule is 0.7224945585312766
The AUROC of Pneumonia is 0.7487328505279074
The AUROC of Pneumothorax is 0.8353474345479758
The AUROC of Consolidation is 0.785992247245045
The AUROC of Edema is 0.8818486932806979
The AUROC of Emphysema is 0.8480066759573508
The AUROC of Fibrosis is 0.7834752615088753
The AUROC of Pleural_Thickening is 0.7481152430714038
The AUROC of Hernia is 0.8915199714055938
Started epoch 7
Trained 50 batches 	Training Loss: 0.133341
Trained 100 batches 	Training Loss: 0.244246
Trained 150 batches 	Training Loss: 0.151208
Trained 200 batches 	Training Loss: 0.196626
Trained 250 batches 	Training Loss: 0.132884
Trained 300 batches 	Training Loss: 0.143716
Trained 350 batches 	Training Loss: 0.175695
Trained 400 batches 	Training Loss: 0.160813
Trained 450 batches 	Training Loss: 0.122721
Trained 500 batches 	Training Loss: 0.161790
Trained 550 batches 	Training Loss: 0.158758
Trained 600 batches 	Training Loss: 0.146034
Trained 650 batches 	Training Loss: 0.139244
Trained 700 batches 	Training Loss: 0.211015
Trained 750 batches 	Training Loss: 0.140104
Trained 800 batches 	Training Loss: 0.138820
Trained 850 batches 	Training Loss: 0.144386
Trained 900 batches 	Training Loss: 0.127379
Trained 950 batches 	Training Loss: 0.161265
Trained 1000 batches 	Training Loss: 0.143868
Trained 1050 batches 	Training Loss: 0.090158
Trained 1100 batches 	Training Loss: 0.086727
Trained 1150 batches 	Training Loss: 0.109421
Trained 1200 batches 	Training Loss: 0.100177
Trained 1250 batches 	Training Loss: 0.153305
Trained 1300 batches 	Training Loss: 0.096499
Trained 1350 batches 	Training Loss: 0.114275
Trained 1400 batches 	Training Loss: 0.182773
Trained 1450 batches 	Training Loss: 0.082017
Trained 1500 batches 	Training Loss: 0.206509
Trained 1550 batches 	Training Loss: 0.204129
Trained 1600 batches 	Training Loss: 0.185814
Trained 1650 batches 	Training Loss: 0.170395
Trained 1700 batches 	Training Loss: 0.196579
Trained 1750 batches 	Training Loss: 0.150706
Trained 1800 batches 	Training Loss: 0.167374
Trained 1850 batches 	Training Loss: 0.154666
Trained 1900 batches 	Training Loss: 0.216304
Trained 1950 batches 	Training Loss: 0.126632
Trained 2000 batches 	Training Loss: 0.220665
Trained 2050 batches 	Training Loss: 0.116931
Trained 2100 batches 	Training Loss: 0.169134
Trained 2150 batches 	Training Loss: 0.122228
Trained 2200 batches 	Training Loss: 0.133725
Trained 2250 batches 	Training Loss: 0.090626
Trained 2300 batches 	Training Loss: 0.106855
Trained 2350 batches 	Training Loss: 0.138018
Trained 2400 batches 	Training Loss: 0.112265
Trained 2450 batches 	Training Loss: 0.118620
Trained 2500 batches 	Training Loss: 0.174239
Trained 2550 batches 	Training Loss: 0.179182
Trained 2600 batches 	Training Loss: 0.160366
Trained 2650 batches 	Training Loss: 0.140096
Trained 2700 batches 	Training Loss: 0.199818
Trained 2750 batches 	Training Loss: 0.199588
Trained 2800 batches 	Training Loss: 0.136327
Trained 2850 batches 	Training Loss: 0.122638
Trained 2900 batches 	Training Loss: 0.169569
Trained 2950 batches 	Training Loss: 0.105258
Trained 3000 batches 	Training Loss: 0.181074
Trained 3050 batches 	Training Loss: 0.151593
Trained 3100 batches 	Training Loss: 0.204605
Trained 3150 batches 	Training Loss: 0.117181
Trained 3200 batches 	Training Loss: 0.115574
Trained 3250 batches 	Training Loss: 0.097214
Trained 3300 batches 	Training Loss: 0.198148
Trained 3350 batches 	Training Loss: 0.089082
Trained 3400 batches 	Training Loss: 0.124154
Trained 3450 batches 	Training Loss: 0.150233
Trained 3500 batches 	Training Loss: 0.129169
Trained 3550 batches 	Training Loss: 0.111375
Trained 3600 batches 	Training Loss: 0.193726
Trained 3650 batches 	Training Loss: 0.161778
Trained 3700 batches 	Training Loss: 0.106378
Trained 3750 batches 	Training Loss: 0.186135
Trained 3800 batches 	Training Loss: 0.168586
Trained 3850 batches 	Training Loss: 0.194114
Trained 3900 batches 	Training Loss: 0.192502
Trained 3950 batches 	Training Loss: 0.089616
Trained 4000 batches 	Training Loss: 0.158029
Trained 4050 batches 	Training Loss: 0.098583
Trained 4100 batches 	Training Loss: 0.141968
Trained 4150 batches 	Training Loss: 0.178960
Trained 4200 batches 	Training Loss: 0.178248
Trained 4250 batches 	Training Loss: 0.119375
Trained 4300 batches 	Training Loss: 0.117207
Trained 4350 batches 	Training Loss: 0.157933
Trained 4400 batches 	Training Loss: 0.271083
Trained 4450 batches 	Training Loss: 0.119287
Trained 4500 batches 	Training Loss: 0.163125
Trained 4550 batches 	Training Loss: 0.148499
Trained 4600 batches 	Training Loss: 0.145318
Trained 4650 batches 	Training Loss: 0.133922
Trained 4700 batches 	Training Loss: 0.146846
Trained 4750 batches 	Training Loss: 0.149147
Trained 4800 batches 	Training Loss: 0.164961
Trained 4850 batches 	Training Loss: 0.187600
Trained 4900 batches 	Training Loss: 0.104624
Epoch: 7 	Training Loss: 0.150513
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 0.0 min
The average AUROC is 0.807
The AUROC of Atelectasis is 0.7866995536212817
The AUROC of Cardiomegaly is 0.8858168276263952
The AUROC of Effusion is 0.8722727781271922
The AUROC of Infiltration is 0.6994271985842168
The AUROC of Mass is 0.8159838812782196
The AUROC of Nodule is 0.7225064428310163
The AUROC of Pneumonia is 0.7169839551672494
The AUROC of Pneumothorax is 0.8469476885035003
The AUROC of Consolidation is 0.7826741745058566
The AUROC of Edema is 0.8821564446989159
The AUROC of Emphysema is 0.8615695584123695
The AUROC of Fibrosis is 0.7791075498844158
The AUROC of Pleural_Thickening is 0.7571780885170798
The AUROC of Hernia is 0.8913795524464811
Started epoch 8
Trained 50 batches 	Training Loss: 0.161390
Trained 100 batches 	Training Loss: 0.125530
Trained 150 batches 	Training Loss: 0.184145
Trained 200 batches 	Training Loss: 0.100981
Trained 250 batches 	Training Loss: 0.161839
Trained 300 batches 	Training Loss: 0.189481
Trained 350 batches 	Training Loss: 0.190659
Trained 400 batches 	Training Loss: 0.177444
Trained 450 batches 	Training Loss: 0.217450
Trained 500 batches 	Training Loss: 0.157872
Trained 550 batches 	Training Loss: 0.185970
Trained 600 batches 	Training Loss: 0.131751
Trained 650 batches 	Training Loss: 0.149280
Trained 700 batches 	Training Loss: 0.120469
Trained 750 batches 	Training Loss: 0.161497
Trained 800 batches 	Training Loss: 0.079115
Trained 850 batches 	Training Loss: 0.098461
Trained 900 batches 	Training Loss: 0.142247
Trained 950 batches 	Training Loss: 0.120970
Trained 1000 batches 	Training Loss: 0.128587
Trained 1050 batches 	Training Loss: 0.105355
Trained 1100 batches 	Training Loss: 0.170364
Trained 1150 batches 	Training Loss: 0.150353
Trained 1200 batches 	Training Loss: 0.147017
Trained 1250 batches 	Training Loss: 0.171988
Trained 1300 batches 	Training Loss: 0.121072
Trained 1350 batches 	Training Loss: 0.130291
Trained 1400 batches 	Training Loss: 0.117937
Trained 1450 batches 	Training Loss: 0.163076
Trained 1500 batches 	Training Loss: 0.112483
Trained 1550 batches 	Training Loss: 0.124691
Trained 1600 batches 	Training Loss: 0.095437
Trained 1650 batches 	Training Loss: 0.144776
Trained 1700 batches 	Training Loss: 0.079332
Trained 1750 batches 	Training Loss: 0.213665
Trained 1800 batches 	Training Loss: 0.086133
Trained 1850 batches 	Training Loss: 0.165974
Trained 1900 batches 	Training Loss: 0.074801
Trained 1950 batches 	Training Loss: 0.181217
Trained 2000 batches 	Training Loss: 0.135112
Trained 2050 batches 	Training Loss: 0.156900
Trained 2100 batches 	Training Loss: 0.075466
Trained 2150 batches 	Training Loss: 0.175506
Trained 2200 batches 	Training Loss: 0.210839
Trained 2250 batches 	Training Loss: 0.158947
Trained 2300 batches 	Training Loss: 0.154035
Trained 2350 batches 	Training Loss: 0.174795
Trained 2400 batches 	Training Loss: 0.166143
Trained 2450 batches 	Training Loss: 0.162086
Trained 2500 batches 	Training Loss: 0.300311
Trained 2550 batches 	Training Loss: 0.200299
Trained 2600 batches 	Training Loss: 0.146440
Trained 2650 batches 	Training Loss: 0.096097
Trained 2700 batches 	Training Loss: 0.123529
Trained 2750 batches 	Training Loss: 0.104155
Trained 2800 batches 	Training Loss: 0.194007
Trained 2850 batches 	Training Loss: 0.176640
Trained 2900 batches 	Training Loss: 0.112362
Trained 2950 batches 	Training Loss: 0.102809
Trained 3000 batches 	Training Loss: 0.087124
Trained 3050 batches 	Training Loss: 0.182829
Trained 3100 batches 	Training Loss: 0.195657
Trained 3150 batches 	Training Loss: 0.137368
Trained 3200 batches 	Training Loss: 0.180042
Trained 3250 batches 	Training Loss: 0.192296
Trained 3300 batches 	Training Loss: 0.127838
Trained 3350 batches 	Training Loss: 0.131179
Trained 3400 batches 	Training Loss: 0.115954
Trained 3450 batches 	Training Loss: 0.150344
Trained 3500 batches 	Training Loss: 0.112987
Trained 3550 batches 	Training Loss: 0.119681
Trained 3600 batches 	Training Loss: 0.191799
Trained 3650 batches 	Training Loss: 0.079517
Trained 3700 batches 	Training Loss: 0.115028
Trained 3750 batches 	Training Loss: 0.136941
Trained 3800 batches 	Training Loss: 0.129142
Trained 3850 batches 	Training Loss: 0.117027
Trained 3900 batches 	Training Loss: 0.104509
Trained 3950 batches 	Training Loss: 0.183529
Trained 4000 batches 	Training Loss: 0.169221
Trained 4050 batches 	Training Loss: 0.142289
Trained 4100 batches 	Training Loss: 0.110425
Trained 4150 batches 	Training Loss: 0.120515
Trained 4200 batches 	Training Loss: 0.178000
Trained 4250 batches 	Training Loss: 0.110379
Trained 4300 batches 	Training Loss: 0.159719
Trained 4350 batches 	Training Loss: 0.191656
Trained 4400 batches 	Training Loss: 0.079933
Trained 4450 batches 	Training Loss: 0.103950
Trained 4500 batches 	Training Loss: 0.150128
Trained 4550 batches 	Training Loss: 0.106076
Trained 4600 batches 	Training Loss: 0.202351
Trained 4650 batches 	Training Loss: 0.181633
Trained 4700 batches 	Training Loss: 0.252606
Trained 4750 batches 	Training Loss: 0.096228
Trained 4800 batches 	Training Loss: 0.151809
Trained 4850 batches 	Training Loss: 0.165416
Trained 4900 batches 	Training Loss: 0.131488
Epoch: 8 	Training Loss: 0.148811
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 0.0 min
The average AUROC is 0.814
The AUROC of Atelectasis is 0.7871515837772172
The AUROC of Cardiomegaly is 0.9086435677821549
The AUROC of Effusion is 0.8754195493359782
The AUROC of Infiltration is 0.7064522381077822
The AUROC of Mass is 0.8301630280702817
The AUROC of Nodule is 0.7174653723050333
The AUROC of Pneumonia is 0.73041394981229
The AUROC of Pneumothorax is 0.8485056722302976
The AUROC of Consolidation is 0.7839003411156609
The AUROC of Edema is 0.8869676503160385
The AUROC of Emphysema is 0.8612243700225067
The AUROC of Fibrosis is 0.7790937791692186
The AUROC of Pleural_Thickening is 0.7565822861574897
The AUROC of Hernia is 0.9291097012480266
Started epoch 9
Trained 50 batches 	Training Loss: 0.142128
Trained 100 batches 	Training Loss: 0.152237
Trained 150 batches 	Training Loss: 0.204036
Trained 200 batches 	Training Loss: 0.130203
Trained 250 batches 	Training Loss: 0.158382
Trained 300 batches 	Training Loss: 0.115821
Trained 350 batches 	Training Loss: 0.123916
Trained 400 batches 	Training Loss: 0.194624
Trained 450 batches 	Training Loss: 0.135156
Trained 500 batches 	Training Loss: 0.120390
Trained 550 batches 	Training Loss: 0.178523
Trained 600 batches 	Training Loss: 0.099669
Trained 650 batches 	Training Loss: 0.252078
Trained 700 batches 	Training Loss: 0.137279
Trained 750 batches 	Training Loss: 0.180344
Trained 800 batches 	Training Loss: 0.161518
Trained 850 batches 	Training Loss: 0.192339
Trained 900 batches 	Training Loss: 0.122032
Trained 950 batches 	Training Loss: 0.158225
Trained 1000 batches 	Training Loss: 0.144404
Trained 1050 batches 	Training Loss: 0.210565
Trained 1100 batches 	Training Loss: 0.160398
Trained 1150 batches 	Training Loss: 0.188313
Trained 1200 batches 	Training Loss: 0.167647
Trained 1250 batches 	Training Loss: 0.107576
Trained 1300 batches 	Training Loss: 0.119638
Trained 1350 batches 	Training Loss: 0.143932
Trained 1400 batches 	Training Loss: 0.194450
Trained 1450 batches 	Training Loss: 0.196703
Trained 1500 batches 	Training Loss: 0.117091
Trained 1550 batches 	Training Loss: 0.226413
Trained 1600 batches 	Training Loss: 0.158495
Trained 1650 batches 	Training Loss: 0.184057
Trained 1700 batches 	Training Loss: 0.154151
Trained 1750 batches 	Training Loss: 0.194731
Trained 1800 batches 	Training Loss: 0.168949
Trained 1850 batches 	Training Loss: 0.094699
Trained 1900 batches 	Training Loss: 0.246206
Trained 1950 batches 	Training Loss: 0.163989
Trained 2000 batches 	Training Loss: 0.218336
Trained 2050 batches 	Training Loss: 0.145088
Trained 2100 batches 	Training Loss: 0.170687
Trained 2150 batches 	Training Loss: 0.129131
Trained 2200 batches 	Training Loss: 0.113497
Trained 2250 batches 	Training Loss: 0.216913
Trained 2300 batches 	Training Loss: 0.064941
Trained 2350 batches 	Training Loss: 0.131947
Trained 2400 batches 	Training Loss: 0.129274
Trained 2450 batches 	Training Loss: 0.141987
Trained 2500 batches 	Training Loss: 0.142148
Trained 2550 batches 	Training Loss: 0.139254
Trained 2600 batches 	Training Loss: 0.175424
Trained 2650 batches 	Training Loss: 0.165585
Trained 2700 batches 	Training Loss: 0.194407
Trained 2750 batches 	Training Loss: 0.110938
Trained 2800 batches 	Training Loss: 0.256106
Trained 2850 batches 	Training Loss: 0.171314
Trained 2900 batches 	Training Loss: 0.150657
Trained 2950 batches 	Training Loss: 0.138374
Trained 3000 batches 	Training Loss: 0.123020
Trained 3050 batches 	Training Loss: 0.096667
Trained 3100 batches 	Training Loss: 0.165738
Trained 3150 batches 	Training Loss: 0.120527
Trained 3200 batches 	Training Loss: 0.170898
Trained 3250 batches 	Training Loss: 0.155278
Trained 3300 batches 	Training Loss: 0.153434
Trained 3350 batches 	Training Loss: 0.176569
Trained 3400 batches 	Training Loss: 0.107841
Trained 3450 batches 	Training Loss: 0.144837
Trained 3500 batches 	Training Loss: 0.202616
Trained 3550 batches 	Training Loss: 0.182098
Trained 3600 batches 	Training Loss: 0.138077
Trained 3650 batches 	Training Loss: 0.156700
Trained 3700 batches 	Training Loss: 0.109446
Trained 3750 batches 	Training Loss: 0.203740
Trained 3800 batches 	Training Loss: 0.136310
Trained 3850 batches 	Training Loss: 0.102073
Trained 3900 batches 	Training Loss: 0.099074
Trained 3950 batches 	Training Loss: 0.224142
Trained 4000 batches 	Training Loss: 0.112159
Trained 4050 batches 	Training Loss: 0.199057
Trained 4100 batches 	Training Loss: 0.102036
Trained 4150 batches 	Training Loss: 0.111851
Trained 4200 batches 	Training Loss: 0.084870
Trained 4250 batches 	Training Loss: 0.102258
Trained 4300 batches 	Training Loss: 0.103189
Trained 4350 batches 	Training Loss: 0.144983
Trained 4400 batches 	Training Loss: 0.164908
Trained 4450 batches 	Training Loss: 0.168587
Trained 4500 batches 	Training Loss: 0.152957
Trained 4550 batches 	Training Loss: 0.142935
Trained 4600 batches 	Training Loss: 0.190739
Trained 4650 batches 	Training Loss: 0.175442
Trained 4700 batches 	Training Loss: 0.187397
Trained 4750 batches 	Training Loss: 0.178898
Trained 4800 batches 	Training Loss: 0.133292
Trained 4850 batches 	Training Loss: 0.210065
Trained 4900 batches 	Training Loss: 0.174896
Epoch: 9 	Training Loss: 0.146980
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 0.0 min
The average AUROC is 0.812
The AUROC of Atelectasis is 0.794984086026761
The AUROC of Cardiomegaly is 0.8915388397545236
The AUROC of Effusion is 0.8665517126684243
The AUROC of Infiltration is 0.7072401412657716
The AUROC of Mass is 0.8280559898776416
The AUROC of Nodule is 0.7406766568144355
The AUROC of Pneumonia is 0.7388898911540079
The AUROC of Pneumothorax is 0.8439262860675322
The AUROC of Consolidation is 0.7831085328136514
The AUROC of Edema is 0.8790751636695119
The AUROC of Emphysema is 0.8664169549313843
The AUROC of Fibrosis is 0.7570717112987522
The AUROC of Pleural_Thickening is 0.7522696346135636
The AUROC of Hernia is 0.9133061856679049
Started epoch 10
Trained 50 batches 	Training Loss: 0.091097
Trained 100 batches 	Training Loss: 0.140600
Trained 150 batches 	Training Loss: 0.114137
Trained 200 batches 	Training Loss: 0.126991
Trained 250 batches 	Training Loss: 0.220110
Trained 300 batches 	Training Loss: 0.186294
Trained 350 batches 	Training Loss: 0.184357
Trained 400 batches 	Training Loss: 0.175077
Trained 450 batches 	Training Loss: 0.225970
Trained 500 batches 	Training Loss: 0.129438
Trained 550 batches 	Training Loss: 0.125216
Trained 600 batches 	Training Loss: 0.120530
Trained 650 batches 	Training Loss: 0.189579
Trained 700 batches 	Training Loss: 0.111953
Trained 750 batches 	Training Loss: 0.138148
Trained 800 batches 	Training Loss: 0.184738
Trained 850 batches 	Training Loss: 0.169744
Trained 900 batches 	Training Loss: 0.183261
Trained 950 batches 	Training Loss: 0.112797
Trained 1000 batches 	Training Loss: 0.162163
Trained 1050 batches 	Training Loss: 0.177890
Trained 1100 batches 	Training Loss: 0.094569
Trained 1150 batches 	Training Loss: 0.203245
Trained 1200 batches 	Training Loss: 0.110742
Trained 1250 batches 	Training Loss: 0.203283
Trained 1300 batches 	Training Loss: 0.127782
Trained 1350 batches 	Training Loss: 0.131863
Trained 1400 batches 	Training Loss: 0.125997
Trained 1450 batches 	Training Loss: 0.210686
Trained 1500 batches 	Training Loss: 0.114538
Trained 1550 batches 	Training Loss: 0.098577
Trained 1600 batches 	Training Loss: 0.195595
Trained 1650 batches 	Training Loss: 0.147484
Trained 1700 batches 	Training Loss: 0.151790
Trained 1750 batches 	Training Loss: 0.217429
Trained 1800 batches 	Training Loss: 0.086710
Trained 1850 batches 	Training Loss: 0.186106
Trained 1900 batches 	Training Loss: 0.120221
Trained 1950 batches 	Training Loss: 0.162613
Trained 2000 batches 	Training Loss: 0.115327
Trained 2050 batches 	Training Loss: 0.143401
Trained 2100 batches 	Training Loss: 0.188301
Trained 2150 batches 	Training Loss: 0.110575
Trained 2200 batches 	Training Loss: 0.153036
Trained 2250 batches 	Training Loss: 0.166263
Trained 2300 batches 	Training Loss: 0.189826
Trained 2350 batches 	Training Loss: 0.128390
Trained 2400 batches 	Training Loss: 0.106736
Trained 2450 batches 	Training Loss: 0.138263
Trained 2500 batches 	Training Loss: 0.149581
Trained 2550 batches 	Training Loss: 0.148285
Trained 2600 batches 	Training Loss: 0.134840
Trained 2650 batches 	Training Loss: 0.197166
Trained 2700 batches 	Training Loss: 0.183837
Trained 2750 batches 	Training Loss: 0.121210
Trained 2800 batches 	Training Loss: 0.166473
Trained 2850 batches 	Training Loss: 0.102874
Trained 2900 batches 	Training Loss: 0.143928
Trained 2950 batches 	Training Loss: 0.103459
Trained 3000 batches 	Training Loss: 0.157601
Trained 3050 batches 	Training Loss: 0.082536
Trained 3100 batches 	Training Loss: 0.130333
Trained 3150 batches 	Training Loss: 0.142861
Trained 3200 batches 	Training Loss: 0.131666
Trained 3250 batches 	Training Loss: 0.158532
Trained 3300 batches 	Training Loss: 0.100886
Trained 3350 batches 	Training Loss: 0.179601
Trained 3400 batches 	Training Loss: 0.126817
Trained 3450 batches 	Training Loss: 0.175689
Trained 3500 batches 	Training Loss: 0.154380
Trained 3550 batches 	Training Loss: 0.259151
Trained 3600 batches 	Training Loss: 0.140951
Trained 3650 batches 	Training Loss: 0.175863
Trained 3700 batches 	Training Loss: 0.191680
Trained 3750 batches 	Training Loss: 0.115655
Trained 3800 batches 	Training Loss: 0.170093
Trained 3850 batches 	Training Loss: 0.127298
Trained 3900 batches 	Training Loss: 0.127244
Trained 3950 batches 	Training Loss: 0.182214
Trained 4000 batches 	Training Loss: 0.139443
Trained 4050 batches 	Training Loss: 0.128344
Trained 4100 batches 	Training Loss: 0.128352
Trained 4150 batches 	Training Loss: 0.076986
Trained 4200 batches 	Training Loss: 0.089749
Trained 4250 batches 	Training Loss: 0.081555
Trained 4300 batches 	Training Loss: 0.243695
Trained 4350 batches 	Training Loss: 0.098510
Trained 4400 batches 	Training Loss: 0.156945
Trained 4450 batches 	Training Loss: 0.070786
Trained 4500 batches 	Training Loss: 0.111477
Trained 4550 batches 	Training Loss: 0.181693
Trained 4600 batches 	Training Loss: 0.123949
Trained 4650 batches 	Training Loss: 0.151696
Trained 4700 batches 	Training Loss: 0.133894
Trained 4750 batches 	Training Loss: 0.143484
Trained 4800 batches 	Training Loss: 0.111121
Trained 4850 batches 	Training Loss: 0.142089
Trained 4900 batches 	Training Loss: 0.146383
Epoch: 10 	Training Loss: 0.144638
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700Evaluating time lapse: 0.0 min
The average AUROC is 0.816
The AUROC of Atelectasis is 0.7930819869164976
The AUROC of Cardiomegaly is 0.9007214354653669
The AUROC of Effusion is 0.8738247326979365
The AUROC of Infiltration is 0.707299318013932
The AUROC of Mass is 0.819860701061869
The AUROC of Nodule is 0.7260265430699494
The AUROC of Pneumonia is 0.729896709420433
The AUROC of Pneumothorax is 0.8455056555226972
The AUROC of Consolidation is 0.7836922421045924
The AUROC of Edema is 0.8828307103520495
The AUROC of Emphysema is 0.8639978580261682
The AUROC of Fibrosis is 0.7844715428170453
The AUROC of Pleural_Thickening is 0.7579990456522919
The AUROC of Hernia is 0.9570232882716129
Training time lapse: 193.0 min
Evaluating test data...	 test_loader: 1402
batch: 0batch: 50batch: 100batch: 150batch: 200batch: 250batch: 300batch: 350batch: 400batch: 450batch: 500batch: 550batch: 600batch: 650batch: 700batch: 750batch: 800batch: 850batch: 900batch: 950batch: 1000batch: 1050batch: 1100batch: 1150batch: 1200batch: 1250batch: 1300batch: 1350batch: 1400Evaluating time lapse: 1.0 min
The average AUROC is 0.809
The AUROC of Atelectasis is 0.7917808758329281
The AUROC of Cardiomegaly is 0.8894232053667541
The AUROC of Effusion is 0.874267367671846
The AUROC of Infiltration is 0.6956585651831015
The AUROC of Mass is 0.8166990096048538
The AUROC of Nodule is 0.7101460760641891
The AUROC of Pneumonia is 0.7151066673248768
The AUROC of Pneumothorax is 0.8574697596955824
The AUROC of Consolidation is 0.7982187740410935
The AUROC of Edema is 0.8949200747209745
The AUROC of Emphysema is 0.8675964470985337
The AUROC of Fibrosis is 0.7975232672003557
The AUROC of Pleural_Thickening is 0.7705941528140343
The AUROC of Hernia is 0.8481116794232888
