Started training, total epoch : 10
Trained 1501 batches 	Training Loss: 0.150059
Trained 1551 batches 	Training Loss: 0.160349
Trained 1601 batches 	Training Loss: 0.180095
Trained 1651 batches 	Training Loss: 0.141139
Trained 1701 batches 	Training Loss: 0.106100
Trained 1751 batches 	Training Loss: 0.195299
Trained 1801 batches 	Training Loss: 0.208207
Trained 1851 batches 	Training Loss: 0.254915
Trained 1901 batches 	Training Loss: 0.112718
Trained 1951 batches 	Training Loss: 0.114517
Trained 2001 batches 	Training Loss: 0.154463
Trained 2051 batches 	Training Loss: 0.138253
Trained 2101 batches 	Training Loss: 0.178441
Trained 2151 batches 	Training Loss: 0.130444
Trained 2201 batches 	Training Loss: 0.120842
Trained 2251 batches 	Training Loss: 0.133239
Trained 2301 batches 	Training Loss: 0.143616
Trained 2351 batches 	Training Loss: 0.173947
Trained 2401 batches 	Training Loss: 0.140319
Trained 2451 batches 	Training Loss: 0.075470
Trained 2501 batches 	Training Loss: 0.154327
Trained 2551 batches 	Training Loss: 0.178156
Trained 2601 batches 	Training Loss: 0.148618
Trained 2651 batches 	Training Loss: 0.154622
Trained 2701 batches 	Training Loss: 0.179938
Trained 2751 batches 	Training Loss: 0.184429
Trained 2801 batches 	Training Loss: 0.150218
Trained 2851 batches 	Training Loss: 0.130522
Trained 2901 batches 	Training Loss: 0.123794
Trained 2951 batches 	Training Loss: 0.149525
Trained 3001 batches 	Training Loss: 0.225450
Trained 3051 batches 	Training Loss: 0.189668
Trained 3101 batches 	Training Loss: 0.187552
Trained 3151 batches 	Training Loss: 0.159461
Trained 3201 batches 	Training Loss: 0.135758
Trained 3251 batches 	Training Loss: 0.124703
Trained 3301 batches 	Training Loss: 0.129585
Trained 3351 batches 	Training Loss: 0.153251
Trained 3401 batches 	Training Loss: 0.250173
Trained 3451 batches 	Training Loss: 0.177332
Trained 3501 batches 	Training Loss: 0.153207
Trained 3551 batches 	Training Loss: 0.102846
Trained 3601 batches 	Training Loss: 0.199841
Trained 3651 batches 	Training Loss: 0.189558
Trained 3701 batches 	Training Loss: 0.219493
Trained 3751 batches 	Training Loss: 0.177281
Trained 3801 batches 	Training Loss: 0.158969
Trained 3851 batches 	Training Loss: 0.151785
Trained 3901 batches 	Training Loss: 0.084346
Trained 3951 batches 	Training Loss: 0.183076
Trained 4001 batches 	Training Loss: 0.116707
Trained 4051 batches 	Training Loss: 0.141988
Trained 4101 batches 	Training Loss: 0.162890
Trained 4151 batches 	Training Loss: 0.103940
Trained 4201 batches 	Training Loss: 0.179253
Trained 4251 batches 	Training Loss: 0.160133
Trained 4301 batches 	Training Loss: 0.174991
Trained 4351 batches 	Training Loss: 0.201104
Trained 4401 batches 	Training Loss: 0.157244
Trained 4451 batches 	Training Loss: 0.212047
Trained 4501 batches 	Training Loss: 0.102403
Trained 4551 batches 	Training Loss: 0.169701
Trained 4601 batches 	Training Loss: 0.136370
Trained 4651 batches 	Training Loss: 0.161452
Trained 4701 batches 	Training Loss: 0.235317
Trained 4751 batches 	Training Loss: 0.267613
Trained 4801 batches 	Training Loss: 0.162593
Trained 4851 batches 	Training Loss: 0.131191
Trained 4901 batches 	Training Loss: 0.150683
Epoch: 6 	Training Loss: 0.152019
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The average AUROC is 0.796
The AUROC of Atelectasis is 0.7728173607767624
The AUROC of Cardiomegaly is 0.8971448566516367
The AUROC of Effusion is 0.874824733783931
The AUROC of Infiltration is 0.6887476832000885
The AUROC of Mass is 0.7989912018179025
The AUROC of Nodule is 0.7222144458784308
The AUROC of Pneumonia is 0.724928924509972
The AUROC of Pneumothorax is 0.8501567767013878
The AUROC of Consolidation is 0.7554131319500172
The AUROC of Edema is 0.9019851188505593
The AUROC of Emphysema is 0.8176008653381855
The AUROC of Fibrosis is 0.7450752447162471
The AUROC of Pleural_Thickening is 0.7609500239236009
The AUROC of Hernia is 0.8317498593360663
Started epoch 7
Trained 1 batches 	Training Loss: 0.281635
Trained 51 batches 	Training Loss: 0.186185
Trained 101 batches 	Training Loss: 0.136020
Trained 151 batches 	Training Loss: 0.143761
Trained 201 batches 	Training Loss: 0.250811
Trained 251 batches 	Training Loss: 0.151000
Trained 301 batches 	Training Loss: 0.145781
Trained 351 batches 	Training Loss: 0.123262
Trained 401 batches 	Training Loss: 0.158989
Trained 451 batches 	Training Loss: 0.129681
Trained 501 batches 	Training Loss: 0.221601
Trained 551 batches 	Training Loss: 0.211490
Trained 601 batches 	Training Loss: 0.204910
Trained 651 batches 	Training Loss: 0.119541
Trained 701 batches 	Training Loss: 0.161474
Trained 751 batches 	Training Loss: 0.219030
Trained 801 batches 	Training Loss: 0.079575
Trained 851 batches 	Training Loss: 0.172742
Trained 901 batches 	Training Loss: 0.163631
Trained 951 batches 	Training Loss: 0.213794
Trained 1001 batches 	Training Loss: 0.134202
Trained 1051 batches 	Training Loss: 0.164840
Trained 1101 batches 	Training Loss: 0.184487
Trained 1151 batches 	Training Loss: 0.137950
Trained 1201 batches 	Training Loss: 0.085795
Trained 1251 batches 	Training Loss: 0.128892
Trained 1301 batches 	Training Loss: 0.167803
Trained 1351 batches 	Training Loss: 0.170069
Trained 1401 batches 	Training Loss: 0.188036
Trained 1451 batches 	Training Loss: 0.110407
Trained 1501 batches 	Training Loss: 0.099845
Trained 1551 batches 	Training Loss: 0.111766
Trained 1601 batches 	Training Loss: 0.145326
Trained 1651 batches 	Training Loss: 0.137038
Trained 1701 batches 	Training Loss: 0.138902
Trained 1751 batches 	Training Loss: 0.181155
Trained 1801 batches 	Training Loss: 0.206261
Trained 1851 batches 	Training Loss: 0.154545
Trained 1901 batches 	Training Loss: 0.143216
Trained 1951 batches 	Training Loss: 0.169982
Trained 2001 batches 	Training Loss: 0.127623
Trained 2051 batches 	Training Loss: 0.113641
Trained 2101 batches 	Training Loss: 0.115922
Trained 2151 batches 	Training Loss: 0.172909
Trained 2201 batches 	Training Loss: 0.150021
Trained 2251 batches 	Training Loss: 0.131225
Trained 2301 batches 	Training Loss: 0.148499
Trained 2351 batches 	Training Loss: 0.180149
Trained 2401 batches 	Training Loss: 0.213719
Trained 2451 batches 	Training Loss: 0.183202
Trained 2501 batches 	Training Loss: 0.178726
Trained 2551 batches 	Training Loss: 0.154486
Trained 2601 batches 	Training Loss: 0.140178
Trained 2651 batches 	Training Loss: 0.116003
Trained 2701 batches 	Training Loss: 0.107120
Trained 2751 batches 	Training Loss: 0.085206
Trained 2801 batches 	Training Loss: 0.099671
Trained 2851 batches 	Training Loss: 0.121113
Trained 2901 batches 	Training Loss: 0.209163
Trained 2951 batches 	Training Loss: 0.123118
Trained 3001 batches 	Training Loss: 0.145344
Trained 3051 batches 	Training Loss: 0.233891
Trained 3101 batches 	Training Loss: 0.231781
Trained 3151 batches 	Training Loss: 0.189408
Trained 3201 batches 	Training Loss: 0.140630
Trained 3251 batches 	Training Loss: 0.158409
Trained 3301 batches 	Training Loss: 0.118934
Trained 3351 batches 	Training Loss: 0.141462
Trained 3401 batches 	Training Loss: 0.162430
Trained 3451 batches 	Training Loss: 0.158311
Trained 3501 batches 	Training Loss: 0.169615
Trained 3551 batches 	Training Loss: 0.131106
Trained 3601 batches 	Training Loss: 0.140832
Trained 3651 batches 	Training Loss: 0.147095
Trained 3701 batches 	Training Loss: 0.126731
Trained 3751 batches 	Training Loss: 0.201129
Trained 3801 batches 	Training Loss: 0.108021
Trained 3851 batches 	Training Loss: 0.188668
Trained 3901 batches 	Training Loss: 0.136067
Trained 3951 batches 	Training Loss: 0.148225
Trained 4001 batches 	Training Loss: 0.177808
Trained 4051 batches 	Training Loss: 0.193646
Trained 4101 batches 	Training Loss: 0.143246
Trained 4151 batches 	Training Loss: 0.122952
Trained 4201 batches 	Training Loss: 0.130296
Trained 4251 batches 	Training Loss: 0.098389
Trained 4301 batches 	Training Loss: 0.227041
Trained 4351 batches 	Training Loss: 0.193774
Trained 4401 batches 	Training Loss: 0.080134
Trained 4451 batches 	Training Loss: 0.188772
Trained 4501 batches 	Training Loss: 0.146549
Trained 4551 batches 	Training Loss: 0.212718
Trained 4601 batches 	Training Loss: 0.142996
Trained 4651 batches 	Training Loss: 0.152207
Trained 4701 batches 	Training Loss: 0.177563
Trained 4751 batches 	Training Loss: 0.162164
Trained 4801 batches 	Training Loss: 0.110892
Trained 4851 batches 	Training Loss: 0.133426
Trained 4901 batches 	Training Loss: 0.114268
Epoch: 7 	Training Loss: 0.150563
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The average AUROC is 0.791
The AUROC of Atelectasis is 0.7683679625698828
The AUROC of Cardiomegaly is 0.8958179914934308
The AUROC of Effusion is 0.8700425687382715
The AUROC of Infiltration is 0.69110177321641
The AUROC of Mass is 0.7930224019937604
The AUROC of Nodule is 0.7128556517967277
The AUROC of Pneumonia is 0.7253078152084881
The AUROC of Pneumothorax is 0.8386892379564115
The AUROC of Consolidation is 0.7536975206032583
The AUROC of Edema is 0.8832440160895186
The AUROC of Emphysema is 0.8261208323028184
The AUROC of Fibrosis is 0.7193813122850102
The AUROC of Pleural_Thickening is 0.750860851506463
The AUROC of Hernia is 0.8467831019555158
Started epoch 8
Trained 1 batches 	Training Loss: 0.123628
Trained 51 batches 	Training Loss: 0.218365
Trained 101 batches 	Training Loss: 0.131222
Trained 151 batches 	Training Loss: 0.113093
Trained 201 batches 	Training Loss: 0.108705
Trained 251 batches 	Training Loss: 0.133564
Trained 301 batches 	Training Loss: 0.152480
Trained 351 batches 	Training Loss: 0.096325
Trained 401 batches 	Training Loss: 0.249150
Trained 451 batches 	Training Loss: 0.168756
Trained 501 batches 	Training Loss: 0.208095
Trained 551 batches 	Training Loss: 0.154321
Trained 601 batches 	Training Loss: 0.096041
Trained 651 batches 	Training Loss: 0.138987
Trained 701 batches 	Training Loss: 0.136642
Trained 751 batches 	Training Loss: 0.205736
Trained 801 batches 	Training Loss: 0.184510
Trained 851 batches 	Training Loss: 0.245991
Trained 901 batches 	Training Loss: 0.191648
Trained 951 batches 	Training Loss: 0.164232
Trained 1001 batches 	Training Loss: 0.089161
Trained 1051 batches 	Training Loss: 0.143849
Trained 1101 batches 	Training Loss: 0.147852
Trained 1151 batches 	Training Loss: 0.078917
Trained 1201 batches 	Training Loss: 0.126550
Trained 1251 batches 	Training Loss: 0.136823
Trained 1301 batches 	Training Loss: 0.081791
Trained 1351 batches 	Training Loss: 0.184034
Trained 1401 batches 	Training Loss: 0.184210
Trained 1451 batches 	Training Loss: 0.137273
Trained 1501 batches 	Training Loss: 0.128028
Trained 1551 batches 	Training Loss: 0.088221
Trained 1601 batches 	Training Loss: 0.084606
Trained 1651 batches 	Training Loss: 0.142358
Trained 1701 batches 	Training Loss: 0.156111
Trained 1751 batches 	Training Loss: 0.171314
Trained 1801 batches 	Training Loss: 0.181994
Trained 1851 batches 	Training Loss: 0.133386
Trained 1901 batches 	Training Loss: 0.075034
Trained 1951 batches 	Training Loss: 0.259202
Trained 2001 batches 	Training Loss: 0.125118
Trained 2051 batches 	Training Loss: 0.144113
Trained 2101 batches 	Training Loss: 0.199330
Trained 2151 batches 	Training Loss: 0.109523
Trained 2201 batches 	Training Loss: 0.166560
Trained 2251 batches 	Training Loss: 0.094968
Trained 2301 batches 	Training Loss: 0.180160
Trained 2351 batches 	Training Loss: 0.178017
Trained 2401 batches 	Training Loss: 0.077793
Trained 2451 batches 	Training Loss: 0.178417
Trained 2501 batches 	Training Loss: 0.143079
Trained 2551 batches 	Training Loss: 0.217888
Trained 2601 batches 	Training Loss: 0.111113
Trained 2651 batches 	Training Loss: 0.075152
Trained 2701 batches 	Training Loss: 0.151937
Trained 2751 batches 	Training Loss: 0.177682
Trained 2801 batches 	Training Loss: 0.142329
Trained 2851 batches 	Training Loss: 0.130267
Trained 2901 batches 	Training Loss: 0.208534
Trained 2951 batches 	Training Loss: 0.153399
Trained 3001 batches 	Training Loss: 0.156291
Trained 3051 batches 	Training Loss: 0.234335
Trained 3101 batches 	Training Loss: 0.115821
Trained 3151 batches 	Training Loss: 0.105438
Trained 3201 batches 	Training Loss: 0.133876
Trained 3251 batches 	Training Loss: 0.198814
Trained 3301 batches 	Training Loss: 0.158134
Trained 3351 batches 	Training Loss: 0.157654
Trained 3401 batches 	Training Loss: 0.173827
Trained 3451 batches 	Training Loss: 0.192346
Trained 3501 batches 	Training Loss: 0.166864
Trained 3551 batches 	Training Loss: 0.164523
Trained 3601 batches 	Training Loss: 0.131416
Trained 3651 batches 	Training Loss: 0.186406
Trained 3701 batches 	Training Loss: 0.153968
Trained 3751 batches 	Training Loss: 0.165309
Trained 3801 batches 	Training Loss: 0.110029
Trained 3851 batches 	Training Loss: 0.143436
Trained 3901 batches 	Training Loss: 0.084754
Trained 3951 batches 	Training Loss: 0.193780
Trained 4001 batches 	Training Loss: 0.146764
Trained 4051 batches 	Training Loss: 0.113286
Trained 4101 batches 	Training Loss: 0.165401
Trained 4151 batches 	Training Loss: 0.162958
Trained 4201 batches 	Training Loss: 0.151099
Trained 4251 batches 	Training Loss: 0.100135
Trained 4301 batches 	Training Loss: 0.185349
Trained 4351 batches 	Training Loss: 0.098124
Trained 4401 batches 	Training Loss: 0.194319
Trained 4451 batches 	Training Loss: 0.237851
Trained 4501 batches 	Training Loss: 0.104490
Trained 4551 batches 	Training Loss: 0.225813
Trained 4601 batches 	Training Loss: 0.135966
Trained 4651 batches 	Training Loss: 0.143990
Trained 4701 batches 	Training Loss: 0.134326
Trained 4751 batches 	Training Loss: 0.141053
Trained 4801 batches 	Training Loss: 0.148545
Trained 4851 batches 	Training Loss: 0.167441
Trained 4901 batches 	Training Loss: 0.216705
Epoch: 8 	Training Loss: 0.149259
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The average AUROC is 0.795
The AUROC of Atelectasis is 0.7776431308504544
The AUROC of Cardiomegaly is 0.8966840933956404
The AUROC of Effusion is 0.8790370645099981
The AUROC of Infiltration is 0.6802969930011895
The AUROC of Mass is 0.7875604510856034
The AUROC of Nodule is 0.7051519347757381
The AUROC of Pneumonia is 0.7244437777396805
The AUROC of Pneumothorax is 0.8442351030499963
The AUROC of Consolidation is 0.748383603532169
The AUROC of Edema is 0.9026310997815005
The AUROC of Emphysema is 0.8328331655066012
The AUROC of Fibrosis is 0.7401050450020511
The AUROC of Pleural_Thickening is 0.7593817794091992
The AUROC of Hernia is 0.8566927325548015
Started epoch 9
Trained 1 batches 	Training Loss: 0.185994
Trained 51 batches 	Training Loss: 0.132832
Trained 101 batches 	Training Loss: 0.064039
Trained 151 batches 	Training Loss: 0.097918
Trained 201 batches 	Training Loss: 0.173218
Trained 251 batches 	Training Loss: 0.105390
Trained 301 batches 	Training Loss: 0.066885
Trained 351 batches 	Training Loss: 0.165524
Trained 401 batches 	Training Loss: 0.171524
Trained 451 batches 	Training Loss: 0.107565
Trained 501 batches 	Training Loss: 0.160401
Trained 551 batches 	Training Loss: 0.182598
Trained 601 batches 	Training Loss: 0.121556
Trained 651 batches 	Training Loss: 0.119674
Trained 701 batches 	Training Loss: 0.166811
Trained 751 batches 	Training Loss: 0.174151
Trained 801 batches 	Training Loss: 0.093451
Trained 851 batches 	Training Loss: 0.214326
Trained 901 batches 	Training Loss: 0.111722
Trained 951 batches 	Training Loss: 0.117309
Trained 1001 batches 	Training Loss: 0.200172
Trained 1051 batches 	Training Loss: 0.188324
Trained 1101 batches 	Training Loss: 0.192217
Trained 1151 batches 	Training Loss: 0.103455
Trained 1201 batches 	Training Loss: 0.109573
Trained 1251 batches 	Training Loss: 0.230997
Trained 1301 batches 	Training Loss: 0.122952
Trained 1351 batches 	Training Loss: 0.157329
Trained 1401 batches 	Training Loss: 0.126373
Trained 1451 batches 	Training Loss: 0.206295
Trained 1501 batches 	Training Loss: 0.188483
Trained 1551 batches 	Training Loss: 0.099541
Trained 1601 batches 	Training Loss: 0.103557
Trained 1651 batches 	Training Loss: 0.158746
Trained 1701 batches 	Training Loss: 0.172182
Trained 1751 batches 	Training Loss: 0.106050
Trained 1801 batches 	Training Loss: 0.158240
Trained 1851 batches 	Training Loss: 0.156972
Trained 1901 batches 	Training Loss: 0.164594
Trained 1951 batches 	Training Loss: 0.093426
Trained 2001 batches 	Training Loss: 0.194054
Trained 2051 batches 	Training Loss: 0.146841
Trained 2101 batches 	Training Loss: 0.201928
Trained 2151 batches 	Training Loss: 0.193710
Trained 2201 batches 	Training Loss: 0.167981
Trained 2251 batches 	Training Loss: 0.117310
Trained 2301 batches 	Training Loss: 0.180989
Trained 2351 batches 	Training Loss: 0.163832
Trained 2401 batches 	Training Loss: 0.212272
Trained 2451 batches 	Training Loss: 0.129475
Trained 2501 batches 	Training Loss: 0.145466
Trained 2551 batches 	Training Loss: 0.181143
Trained 2601 batches 	Training Loss: 0.140655
Trained 2651 batches 	Training Loss: 0.227406
Trained 2701 batches 	Training Loss: 0.100354
Trained 2751 batches 	Training Loss: 0.152860
Trained 2801 batches 	Training Loss: 0.120755
Trained 2851 batches 	Training Loss: 0.260174
Trained 2901 batches 	Training Loss: 0.159861
Trained 2951 batches 	Training Loss: 0.201440
Trained 3001 batches 	Training Loss: 0.091929
Trained 3051 batches 	Training Loss: 0.136858
Trained 3101 batches 	Training Loss: 0.085375
Trained 3151 batches 	Training Loss: 0.176408
Trained 3201 batches 	Training Loss: 0.124477
Trained 3251 batches 	Training Loss: 0.157073
Trained 3301 batches 	Training Loss: 0.146371
Trained 3351 batches 	Training Loss: 0.120961
Trained 3401 batches 	Training Loss: 0.162495
Trained 3451 batches 	Training Loss: 0.163918
Trained 3501 batches 	Training Loss: 0.137815
Trained 3551 batches 	Training Loss: 0.155838
Trained 3601 batches 	Training Loss: 0.158487
Trained 3651 batches 	Training Loss: 0.121135
Trained 3701 batches 	Training Loss: 0.201863
Trained 3751 batches 	Training Loss: 0.123310
Trained 3801 batches 	Training Loss: 0.127179
Trained 3851 batches 	Training Loss: 0.122937
Trained 3901 batches 	Training Loss: 0.155074
Trained 3951 batches 	Training Loss: 0.168247
Trained 4001 batches 	Training Loss: 0.118490
Trained 4051 batches 	Training Loss: 0.178683
Trained 4101 batches 	Training Loss: 0.138556
Trained 4151 batches 	Training Loss: 0.096915
Trained 4201 batches 	Training Loss: 0.208134
Trained 4251 batches 	Training Loss: 0.108915
Trained 4301 batches 	Training Loss: 0.241950
Trained 4351 batches 	Training Loss: 0.221350
Trained 4401 batches 	Training Loss: 0.217457
Trained 4451 batches 	Training Loss: 0.238008
Trained 4501 batches 	Training Loss: 0.127986
Trained 4551 batches 	Training Loss: 0.170402
Trained 4601 batches 	Training Loss: 0.162012
Trained 4651 batches 	Training Loss: 0.200831
Trained 4701 batches 	Training Loss: 0.160456
Trained 4751 batches 	Training Loss: 0.166673
Trained 4801 batches 	Training Loss: 0.154954
Trained 4851 batches 	Training Loss: 0.105534
Trained 4901 batches 	Training Loss: 0.154457
Epoch: 9 	Training Loss: 0.147953
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The average AUROC is 0.802
The AUROC of Atelectasis is 0.7785960733049675
The AUROC of Cardiomegaly is 0.89645685249553
The AUROC of Effusion is 0.8773047548930061
The AUROC of Infiltration is 0.6943368281280258
The AUROC of Mass is 0.807224765478921
The AUROC of Nodule is 0.7337924943300465
The AUROC of Pneumonia is 0.7306584185762995
The AUROC of Pneumothorax is 0.8498780836547318
The AUROC of Consolidation is 0.754245441489294
The AUROC of Edema is 0.9014272826590743
The AUROC of Emphysema is 0.844340889952773
The AUROC of Fibrosis is 0.7465391184048603
The AUROC of Pleural_Thickening is 0.7589842591634147
The AUROC of Hernia is 0.8559119041877663
Started epoch 10
Trained 1 batches 	Training Loss: 0.124782
Trained 51 batches 	Training Loss: 0.159158
Trained 101 batches 	Training Loss: 0.115345
Trained 151 batches 	Training Loss: 0.140938
Trained 201 batches 	Training Loss: 0.161694
Trained 251 batches 	Training Loss: 0.161939
Trained 301 batches 	Training Loss: 0.201495
Trained 351 batches 	Training Loss: 0.088097
Trained 401 batches 	Training Loss: 0.136434
Trained 451 batches 	Training Loss: 0.146197
Trained 501 batches 	Training Loss: 0.086064
Trained 551 batches 	Training Loss: 0.165220
Trained 601 batches 	Training Loss: 0.157495
Trained 651 batches 	Training Loss: 0.143179
Trained 701 batches 	Training Loss: 0.160681
Trained 751 batches 	Training Loss: 0.140743
Trained 801 batches 	Training Loss: 0.160623
Trained 851 batches 	Training Loss: 0.142943
Trained 901 batches 	Training Loss: 0.196255
Trained 951 batches 	Training Loss: 0.154335
Trained 1001 batches 	Training Loss: 0.138880
Trained 1051 batches 	Training Loss: 0.217051
Trained 1101 batches 	Training Loss: 0.091325
Trained 1151 batches 	Training Loss: 0.170896
Trained 1201 batches 	Training Loss: 0.120849
Trained 1251 batches 	Training Loss: 0.095559
Trained 1301 batches 	Training Loss: 0.108575
Trained 1351 batches 	Training Loss: 0.114540
Trained 1401 batches 	Training Loss: 0.231558
Trained 1451 batches 	Training Loss: 0.160449
Trained 1501 batches 	Training Loss: 0.162939
Trained 1551 batches 	Training Loss: 0.083863
Trained 1601 batches 	Training Loss: 0.110204
Trained 1651 batches 	Training Loss: 0.221198
Trained 1701 batches 	Training Loss: 0.214537
Trained 1751 batches 	Training Loss: 0.158520
Trained 1801 batches 	Training Loss: 0.131552
Trained 1851 batches 	Training Loss: 0.156704
Trained 1901 batches 	Training Loss: 0.156618
Trained 1951 batches 	Training Loss: 0.221049
Trained 2001 batches 	Training Loss: 0.130507
Trained 2051 batches 	Training Loss: 0.103260
Trained 2101 batches 	Training Loss: 0.117486
Trained 2151 batches 	Training Loss: 0.215846
Trained 2201 batches 	Training Loss: 0.125159
Trained 2251 batches 	Training Loss: 0.141497
Trained 2301 batches 	Training Loss: 0.145121
Trained 2351 batches 	Training Loss: 0.082479
Trained 2401 batches 	Training Loss: 0.082092
Trained 2451 batches 	Training Loss: 0.135530
Trained 2501 batches 	Training Loss: 0.120999
Trained 2551 batches 	Training Loss: 0.117423
Trained 2601 batches 	Training Loss: 0.156805
Trained 2651 batches 	Training Loss: 0.158916
Trained 2701 batches 	Training Loss: 0.208337
Trained 2751 batches 	Training Loss: 0.127907
Trained 2801 batches 	Training Loss: 0.157789
Trained 2851 batches 	Training Loss: 0.204295
Trained 2901 batches 	Training Loss: 0.178451
Trained 2951 batches 	Training Loss: 0.171331
Trained 3001 batches 	Training Loss: 0.185208
Trained 3051 batches 	Training Loss: 0.082094
Trained 3101 batches 	Training Loss: 0.172062
Trained 3151 batches 	Training Loss: 0.121630
Trained 3201 batches 	Training Loss: 0.097350
Trained 3251 batches 	Training Loss: 0.157692
Trained 3301 batches 	Training Loss: 0.143514
Trained 3351 batches 	Training Loss: 0.220077
Trained 3401 batches 	Training Loss: 0.197618
Trained 3451 batches 	Training Loss: 0.236253
Trained 3501 batches 	Training Loss: 0.100068
Trained 3551 batches 	Training Loss: 0.150051
Trained 3601 batches 	Training Loss: 0.088861
Trained 3651 batches 	Training Loss: 0.141258
Trained 3701 batches 	Training Loss: 0.138271
Trained 3751 batches 	Training Loss: 0.199404
Trained 3801 batches 	Training Loss: 0.134351
Trained 3851 batches 	Training Loss: 0.116196
Trained 3901 batches 	Training Loss: 0.151870
Trained 3951 batches 	Training Loss: 0.135984
Trained 4001 batches 	Training Loss: 0.100273
Trained 4051 batches 	Training Loss: 0.156178
Trained 4101 batches 	Training Loss: 0.123923
Trained 4151 batches 	Training Loss: 0.111019
Trained 4201 batches 	Training Loss: 0.183764
Trained 4251 batches 	Training Loss: 0.113642
Trained 4301 batches 	Training Loss: 0.165217
Trained 4351 batches 	Training Loss: 0.165023
Trained 4401 batches 	Training Loss: 0.126768
Trained 4451 batches 	Training Loss: 0.160192
Trained 4501 batches 	Training Loss: 0.169050
Trained 4551 batches 	Training Loss: 0.169430
Trained 4601 batches 	Training Loss: 0.174607
Trained 4651 batches 	Training Loss: 0.161167
Trained 4701 batches 	Training Loss: 0.151997
Trained 4751 batches 	Training Loss: 0.141373
Trained 4801 batches 	Training Loss: 0.113862
Trained 4851 batches 	Training Loss: 0.152783
Trained 4901 batches 	Training Loss: 0.152791
Epoch: 10 	Training Loss: 0.146639
AUROCs on validation dataset:
Evaluating test data...	 test_loader: 701
Evaluating time lapse: 0.0 min
The average AUROC is 0.806
The AUROC of Atelectasis is 0.7831815876290067
The AUROC of Cardiomegaly is 0.9041826736018865
The AUROC of Effusion is 0.8812934844182179
The AUROC of Infiltration is 0.6984196243326233
The AUROC of Mass is 0.7995947195016658
The AUROC of Nodule is 0.7403016507965046
The AUROC of Pneumonia is 0.7414343319618264
The AUROC of Pneumothorax is 0.8573202319131059
The AUROC of Consolidation is 0.7548319735819735
The AUROC of Edema is 0.9053648281798319
The AUROC of Emphysema is 0.8553734733656032
The AUROC of Fibrosis is 0.7407039999142052
The AUROC of Pleural_Thickening is 0.7710203759588442
The AUROC of Hernia is 0.845990790818377
Training time lapse: 148.0 min
Evaluating test data...	 test_loader: 1402
Evaluating time lapse: 1.0 min
The average AUROC is 0.811
The AUROC of Atelectasis is 0.7946787115407083
The AUROC of Cardiomegaly is 0.9017022986733609
The AUROC of Effusion is 0.8718817742609491
The AUROC of Infiltration is 0.7008218521640663
The AUROC of Mass is 0.8334330796141316
The AUROC of Nodule is 0.7379183124340818
The AUROC of Pneumonia is 0.7113851028139836
The AUROC of Pneumothorax is 0.8479585360781609
The AUROC of Consolidation is 0.8072257655394801
The AUROC of Edema is 0.8749374081088533
The AUROC of Emphysema is 0.8938451437317136
The AUROC of Fibrosis is 0.7586623092862521
The AUROC of Pleural_Thickening is 0.775685671677562
The AUROC of Hernia is 0.8423951908465183
